a	069	56	0	1	12	9	1.0	0	9	11	16	14	10	10	1	1	0
a	070	36	0	1	7	8	1.125	0	9	12	6	5	3	11	1	1	0
a	071	31	0	4	5	2	1.1818181818181819	1	6	7	10	11	17	16	1	1	4
a	072	48	4	1	7	11	0.9230769230769231	1	20	21	7	11	11	24	1	1	0
a	073	31	1	0	7	4	1.0	0	8	8	8	8	4	8	1	1	0
a	074	31	0	1	8	6	1.0	0	4	5	10	7	5	4	1	1	0
a	075	33	0	3	5	3	1.0	0	7	6	13	15	21	12	1	1	3
a	076	49	0	1	11	10	0.9285714285714286	0	8	9	13	14	13	10	1	1	0
a	077	24	0	1	6	5	1.2857142857142858	0	6	6	4	3	6	9	1	1	3
a	078	39	0	4	11	3	1.2727272727272727	0	7	8	10	13	14	16	1	1	6
a	079	33	0	0	7	6	0.9090909090909091	0	6	7	8	11	15	11	1	1	2
a	080	43	1	0	8	10	1.0	0	4	8	8	7	4	3	1	1	0
a	081	37	0	2	7	7	1.2222222222222223	1	8	10	10	7	7	9	1	1	0
a	082	51	0	1	11	8	1.0	0	10	11	9	12	11	14	1	1	1
a	083	35	0	3	7	3	1.0833333333333333	3	8	8	14	14	21	16	1	0	6
a	084	53	0	1	10	9	1.0769230769230769	0	12	13	14	14	12	12	1	1	0
a	085	29	0	1	4	6	1.0	0	6	8	9	7	7	8	1	1	0
a	086	59	2	3	8	10	1.0	2	20	21	10	13	11	17	1	1	0
a	087	37	1	1	7	11	1.0909090909090908	1	6	8	8	8	8	7	1	1	0
a	088	31	1	0	7	6	1.125	0	7	6	6	7	5	6	1	1	0
a	089	21	0	1	4	4	1.1666666666666667	2	5	7	6	6	5	5	1	0	0
a	090	31	0	0	6	4	0.9090909090909091	1	5	6	9	9	16	12	1	1	3
a	091	46	0	1	10	8	1.1818181818181819	0	10	10	11	10	9	11	1	1	1
a	092	35	0	2	5	4	1.0833333333333333	1	8	11	12	12	18	16	1	1	3
a	093	42	1	0	8	10	1.0	1	14	15	6	7	6	15	1	1	0
a	094	25	0	1	6	6	1.25	1	4	6	7	7	14	9	1	1	2
a	095	34	0	0	7	5	0.9	0	7	9	10	13	11	9	1	1	0
a	096	30	2	1	7	5	0.9090909090909091	1	6	6	10	12	16	10	1	1	2
a	097	62	0	0	12	10	0.8461538461538461	0	7	8	11	14	1	1	1	1	0
a	098	41	0	2	7	6	0.8571428571428571	1	7	8	16	15	22	13	1	1	4
a	099	33	0	0	6	5	1.0	1	7	8	9	9	14	14	1	1	1
b	000	23	7	0	4	4	0.45454545454545453	1	3	5	10	10	9	3	1	1	0
b	001	41	8	0	5	6	0.625	1	10	10	17	14	16	9	1	1	0
b	002	60	0	0	11	11	0.7333333333333333	0	17	17	15	14	15	15	1	2	0
b	003	30	5	0	5	5	0.5833333333333334	1	6	6	13	10	11	6	1	1	0
b	004	24	6	0	5	2	0.6363636363636364	1	7	7	11	9	10	9	1	1	0
b	005	29	4	0	5	6	0.6363636363636364	1	6	7	12	9	11	6	1	1	0
b	006	36	4	0	6	6	0.6923076923076923	1	8	8	14	12	14	9	1	1	0
b	007	46	5	1	5	2	0.8823529411764706	1	17	17	17	15	20	25	1	1	3
b	008	31	8	0	3	1	0.6	1	9	10	15	12	17	14	1	1	2
b	009	30	6	0	2	2	0.6666666666666666	1	11	12	14	13	14	12	1	1	0
b	010	28	3	1	5	4	0.8	0	8	7	10	8	8	8	1	1	0
b	011	53	0	1	12	8	0.7142857142857143	0	13	12	13	13	13	14	1	2	0
b	012	28	4	0	3	4	0.5714285714285714	1	5	4	15	13	20	9	1	1	2
b	013	34	7	2	4	3	0.625	2	7	9	15	15	18	11	1	1	0
b	014	42	6	1	9	7	0.75	1	6	6	15	16	21	11	1	1	2
b	015	36	5	0	9	4	0.6428571428571429	2	6	6	17	16	20	11	1	1	2
b	016	34	9	0	4	4	0.5333333333333333	1	7	9	14	12	14	8	1	1	0
b	017	25	5	0	4	3	0.5454545454545454	1	5	6	11	10	11	6	1	1	0
b	018	25	5	0	4	4	0.4166666666666667	1	2	4	12	10	11	3	1	1	0
b	019	25	6	1	4	3	0.75	1	7	7	10	8	13	12	1	1	1
b	020	36	5	0	6	6	0.6153846153846154	1	7	6	14	10	12	6	1	1	0
b	021	21	5	0	2	2	0.5	1	5	6	11	10	11	6	1	1	0
b	022	34	7	0	5	3	0.7142857142857143	1	11	11	15	11	15	15	1	1	1
b	023	43	6	0	7	7	0.6	1	8	10	17	14	14	7	1	1	0
b	024	36	6	0	6	4	0.35294117647058826	1	4	4	20	18	20	4	1	1	0
b	025	35	6	1	6	4	0.7692307692307693	1	10	10	13	9	10	13	1	1	0
b	026	34	8	0	2	2	0.6428571428571429	1	13	14	16	15	16	14	1	1	0
b	027	37	7	0	7	6	0.6	2	6	7	15	14	16	8	1	1	0
b	028	36	4	0	5	6	0.5	1	4	5	16	15	14	4	1	1	0
b	029	27	6	0	3	2	0.46153846153846156	1	5	6	15	13	15	6	1	1	0
b	030	33	5	0	3	3	0.5714285714285714	1	6	9	16	15	17	9	1	1	1
b	031	28	6	0	3	4	0.5	1	5	5	13	13	15	8	1	1	0
b	032	35	5	0	6	3	0.7857142857142857	1	10	10	14	13	17	15	1	1	2
b	033	30	3	0	4	4	0.5384615384615384	1	4	5	14	10	14	8	1	1	1
b	034	31	6	0	4	3	0.6153846153846154	1	8	9	14	12	14	9	1	1	0
b	035	30	7	0	4	5	0.42857142857142855	1	6	4	15	14	15	5	1	1	0
b	036	42	3	0	9	6	0.6428571428571429	1	5	5	17	10	12	5	1	1	0
b	037	38	6	0	8	4	0.6	1	7	7	16	15	16	10	1	1	1
b	038	19	5	0	2	2	0.4	1	3	4	11	10	11	4	1	1	0
b	039	34	5	0	7	4	0.8461538461538461	1	10	10	14	13	19	15	1	1	3
b	040	24	5	0	4	3	0.4166666666666667	1	3	4	13	12	13	5	1	1	0
b	041	17	3	0	3	3	0.7142857142857143	1	3	4	6	5	5	3	1	1	0
b	042	26	6	0	5	4	0.5	1	4	5	12	10	11	5	1	1	0
b	043	31	4	0	6	5	0.9090909090909091	3	9	8	11	9	9	10	1	0	0
b	044	30	5	0	5	5	0.7272727272727273	1	8	8	11	9	10	8	1	1	0
b	045	30	7	0	6	3	0.6923076923076923	1	8	9	12	10	11	12	1	1	1
b	046	86	0	0	18	12	0.6666666666666666	0	12	14	19	15	4	0	1	2	0
b	047	31	6	0	4	4	0.5	1	7	7	16	14	16	8	1	1	0
b	048	23	5	0	5	5	0.5	1	2	5	9	8	8	2	1	1	0
b	049	20	4	0	2	4	0.4	1	2	3	9	8	8	2	1	1	0
b	050	35	6	0	5	4	0.5333333333333333	1	8	7	17	15	17	10	1	1	2
b	051	32	0	0	5	3	0.5454545454545454	0	5	7	12	10	3	6	1	1	0
b	052	28	6	0	3	4	0.46153846153846156	1	6	6	13	12	13	5	1	1	0
b	053	61	0	0	12	10	0.7333333333333333	0	18	19	15	14	15	17	1	2	0
b	054	36	7	0	5	5	0.7692307692307693	1	12	11	13	9	11	12	1	1	0
b	055	29	5	0	6	4	0.5384615384615384	3	7	7	14	12	14	8	2	1	1
b	056	45	0	0	7	6	0.46153846153846156	0	4	4	13	11	0	0	1	1	0
b	057	30	6	1	4	4	0.6428571428571429	1	6	7	11	12	16	11	1	1	2
b	058	29	9	1	4	1	0.6428571428571429	1	10	10	14	10	14	15	1	1	1
b	059	45	0	0	7	5	0.5714285714285714	0	7	8	14	13	2	7	1	1	0
b	060	30	6	0	3	3	0.4666666666666667	1	5	6	17	14	18	9	1	1	1
b	061	34	6	0	5	4	0.6666666666666666	1	8	9	14	12	18	14	1	1	3
b	062	31	6	1	5	6	0.6153846153846154	1	5	6	11	10	12	6	1	1	0
b	063	29	5	0	3	3	0.6153846153846154	1	7	8	14	11	16	11	1	1	2
b	064	45	7	0	8	6	0.6666666666666666	1	10	10	17	15	14	9	1	1	0
b	065	26	5	0	2	4	0.46153846153846156	1	5	4	14	12	15	6	1	1	0
b	066	35	5	0	5	5	0.4666666666666667	1	6	6	18	16	18	6	1	1	0
b	067	20	5	0	4	4	0.4	1	2	3	10	7	8	1	1	1	0
b	068	90	0	0	10	11	0.6875	0	8	8	16	12	0	0	1	1	0
b	069	45	7	0	9	7	0.5294117647058824	1	7	6	19	18	17	7	1	1	0
b	070	35	5	0	6	6	0.5714285714285714	1	5	6	14	10	11	4	1	1	0
b	071	28	6	0	2	3	0.5	1	5	6	15	12	18	9	1	1	1
b	072	29	3	0	7	4	0.7	1	6	5	10	10	7	7	1	1	0
b	073	43	8	0	8	5	0.5882352941176471	1	10	10	17	17	17	11	1	1	1
b	074	25	6	0	4	5	0.5454545454545454	1	4	5	10	8	9	3	1	1	0
b	075	21	7	0	4	3	0.45454545454545453	1	2	5	10	9	9	3	1	1	0
b	076	25	4	0	3	3	0.5833333333333334	1	6	5	13	11	16	9	1	1	1
b	077	25	7	0	4	2	0.5	1	5	6	13	10	11	6	1	1	0
b	078	26	6	0	2	2	0.5	1	7	8	14	13	14	8	1	1	0
b	079	33	5	0	6	5	0.75	1	9	10	13	9	11	10	1	1	0
b	080	23	4	0	4	4	0.5	1	2	4	9	7	7	3	1	1	0
b	081	27	3	0	5	5	0.7	1	3	5	10	7	10	5	1	1	1
b	082	25	5	0	4	3	0.5454545454545454	1	5	6	11	10	11	6	1	1	0
b	083	18	4	0	3	3	0.4444444444444444	1	2	4	9	8	9	3	1	1	0
b	084	35	6	0	5	4	0.7692307692307693	1	12	13	13	12	13	14	1	1	0
b	085	32	5	0	5	6	0.5714285714285714	1	6	5	14	10	15	6	1	1	1
b	086	42	7	0	5	5	0.8571428571428571	1	16	15	14	11	13	16	1	1	0
b	087	30	3	0	4	5	0.5833333333333334	1	5	7	14	12	15	7	1	1	1
b	088	32	4	0	4	4	0.6666666666666666	1	8	8	14	11	14	9	1	1	0
b	089	19	5	0	4	3	0.5555555555555556	1	2	5	8	7	7	3	1	1	0
b	090	33	7	0	5	4	0.4375	1	4	6	18	15	18	7	1	1	1
b	091	72	0	0	10	11	0.7333333333333333	0	9	9	15	10	0	0	1	1	0
b	092	39	5	0	6	8	0.5	0	6	7	13	12	12	7	1	1	0
b	093	29	6	0	5	4	0.5	1	4	5	12	10	9	4	1	1	0
b	094	44	5	0	9	5	0.9285714285714286	1	15	14	14	14	14	18	1	1	1
b	095	30	3	0	4	5	0.9090909090909091	1	9	10	9	8	10	12	1	1	0
b	096	32	5	1	4	3	0.6923076923076923	1	8	9	13	12	14	11	1	1	0
b	097	35	7	0	5	6	0.5	1	7	8	14	14	14	5	1	1	0
b	098	27	5	0	5	5	0.38461538461538464	1	4	3	15	13	14	3	1	1	0
b	099	17	4	0	3	4	0.5555555555555556	1	3	3	8	8	10	3	1	1	0
c	000	30	6	0	2	6	0.6428571428571429	1	10	10	8	6	6	10	1	0	0
c	001	47	3	0	8	9	0.8181818181818182	0	14	14	13	11	7	0	1	0	0
c	002	25	4	0	4	4	1.0	0	11	11	5	5	6	15	1	0	0
c	003	22	8	2	3	2	1.0	2	11	11	4	4	9	17	1	0	3
c	004	32	6	0	6	3	1.0	2	15	14	7	6	8	22	1	0	1
c	005	37	1	0	5	9	0.9090909090909091	1	11	11	4	4	1	4	1	0	0
c	006	29	7	0	4	2	0.8571428571428571	2	11	11	8	8	12	19	1	0	2
c	007	29	6	0	4	4	0.8461538461538461	2	11	10	8	7	11	15	1	0	2
c	008	20	5	2	2	2	0.9	2	9	8	4	5	6	13	1	0	0
c	009	21	9	0	2	3	0.6666666666666666	1	8	9	6	7	11	11	1	0	2
c	010	37	6	0	4	5	0.9285714285714286	0	14	13	6	8	10	16	1	0	2
c	011	35	6	3	3	7	0.8	2	11	11	8	6	6	11	1	0	0
c	012	29	6	0	5	4	0.75	1	9	10	8	7	7	9	1	0	0
c	013	21	2	4	3	1	1.3333333333333333	2	12	12	2	2	2	18	1	0	1
c	014	16	3	1	2	4	0.8571428571428571	1	7	7	4	4	3	6	1	0	0
c	015	33	6	0	6	6	0.6	1	6	6	10	12	14	7	1	0	0
c	016	38	6	1	5	7	0.9285714285714286	1	17	16	8	7	7	16	1	0	0
c	017	34	5	0	3	5	0.8571428571428571	2	12	12	11	11	17	15	1	0	2
c	018	40	8	0	3	5	1.0	1	20	19	7	6	8	23	1	0	2
c	019	22	3	0	5	5	0.7777777777777778	1	6	7	7	6	8	8	1	0	1
c	020	28	6	1	5	5	0.9166666666666666	1	10	10	6	6	10	15	1	0	2
c	021	63	0	0	9	11	0.7857142857142857	0	9	9	8	8	0	0	1	0	0
c	022	23	3	0	4	2	1.0	2	10	11	5	4	5	14	1	0	0
c	023	17	3	0	2	2	0.8571428571428571	2	8	8	5	3	3	8	1	0	0
c	024	54	0	0	8	9	0.8181818181818182	0	13	13	13	11	0	0	1	0	0
c	025	32	4	0	4	8	0.9090909090909091	2	11	12	6	5	6	9	1	0	0
c	026	21	3	1	3	3	1.0	1	8	8	5	3	3	8	1	0	0
c	027	29	8	0	4	3	0.7692307692307693	1	12	14	9	9	10	15	1	0	0
c	028	23	2	1	3	3	0.9	2	9	9	4	3	2	11	1	0	0
c	029	38	5	1	6	8	0.7692307692307693	1	11	11	7	5	5	4	1	0	0
c	030	26	6	1	2	2	0.75	2	11	10	7	8	6	11	1	0	0
c	031	32	6	1	6	3	1.0	2	12	12	7	5	11	19	1	0	2
c	032	46	4	0	6	5	0.8	2	16	16	17	17	17	15	1	0	0
c	033	35	4	1	4	5	0.9166666666666666	2	14	13	13	12	13	13	1	0	0
c	034	24	5	0	4	3	0.7	2	8	9	9	8	9	9	1	0	0
c	035	42	7	0	6	8	0.8	1	13	13	12	12	12	12	1	0	0
c	036	76	0	0	13	10	0.7692307692307693	0	9	9	7	7	0	0	1	0	0
c	037	21	2	0	3	3	1.1428571428571428	1	9	10	4	3	3	9	1	0	0
c	038	21	6	1	3	2	0.9	1	10	9	5	6	9	14	1	0	3
c	039	24	9	0	4	3	0.6923076923076923	1	8	8	6	6	11	14	1	0	4
c	040	43	5	0	6	7	0.875	2	13	15	10	10	10	15	1	0	0
c	041	29	5	0	4	4	0.7857142857142857	2	8	8	9	9	16	14	1	0	2
c	042	23	7	0	4	4	0.8181818181818182	1	9	10	5	6	8	13	1	0	1
c	043	31	4	2	3	5	0.8461538461538461	2	11	11	6	4	4	11	1	0	0
c	044	20	3	1	2	3	0.7777777777777778	2	7	7	5	3	3	7	1	0	0
c	045	60	0	0	9	13	0.9285714285714286	0	14	15	7	10	2	2	1	0	0
c	046	40	6	0	6	6	0.8571428571428571	0	12	12	9	9	9	11	1	0	0
c	047	19	8	1	2	1	0.8	2	10	10	6	6	8	13	1	0	2
c	048	31	7	1	3	2	1.0833333333333333	1	17	18	7	6	7	22	1	0	1
c	049	63	0	0	12	12	0.8	0	12	14	6	6	0	1	1	0	0
c	050	27	6	1	4	4	0.75	2	10	10	8	6	7	11	1	0	0
c	051	29	4	0	5	3	1.0	0	12	11	8	7	7	13	1	0	0
c	052	34	10	0	2	1	1.0	2	22	22	12	10	10	22	1	0	0
c	053	36	4	0	7	7	0.8571428571428571	2	14	14	6	4	4	14	1	0	0
c	054	25	6	0	4	2	0.9090909090909091	1	12	11	6	7	9	17	1	0	2
c	055	29	6	0	3	3	1.0	1	14	14	4	5	6	19	1	0	2
c	056	19	4	1	2	1	0.9	1	7	8	4	5	7	13	1	0	2
c	057	24	5	1	3	2	1.1111111111111112	2	13	13	5	5	5	15	1	0	0
c	058	41	6	3	4	9	1.0	1	16	15	7	6	7	15	1	0	0
c	059	26	8	0	2	2	0.75	2	13	13	9	7	8	14	1	0	0
c	060	28	7	1	4	5	0.8333333333333334	0	10	12	7	7	8	12	1	0	0
c	061	31	4	0	4	5	0.9166666666666666	1	12	12	6	9	8	13	1	0	0
c	062	31	5	0	4	4	0.7692307692307693	2	12	12	7	5	5	12	1	0	0
c	063	41	4	0	7	8	0.8571428571428571	0	10	11	7	5	5	10	1	0	0
c	064	26	6	0	4	4	0.6666666666666666	1	9	9	8	6	6	10	1	0	0
c	065	35	6	1	3	5	0.8571428571428571	2	15	15	8	6	6	15	1	0	0
c	066	28	2	0	5	5	0.8888888888888888	1	10	9	9	8	8	9	1	0	0
c	067	46	0	0	6	9	0.9	0	10	10	6	6	0	0	1	0	0
c	068	29	5	1	4	5	0.8333333333333334	2	12	12	7	5	5	12	1	0	0
c	069	16	4	0	3	1	1.0	1	7	9	4	4	5	10	1	0	1
c	070	27	8	2	2	3	0.7857142857142857	2	12	12	7	7	8	16	1	0	1
c	071	30	6	0	4	3	0.9166666666666666	0	14	12	9	9	12	15	1	0	1
c	072	35	6	0	5	6	0.8571428571428571	2	15	16	7	6	6	16	1	0	0
c	073	19	4	1	3	3	0.7	2	6	7	5	4	4	8	1	0	0
c	074	25	9	0	2	3	0.7692307692307693	2	11	12	6	5	9	14	1	0	1
c	075	20	5	2	3	2	0.9	2	8	8	6	6	9	13	1	0	1
c	076	23	6	0	4	3	0.8181818181818182	2	9	9	7	5	9	14	1	0	1
c	077	33	5	1	6	6	1.0	0	13	11	8	6	7	12	1	0	0
c	078	37	7	3	3	6	0.9333333333333333	2	15	17	7	7	7	16	1	0	0
c	079	29	2	0	7	6	0.8	0	7	7	7	6	6	6	1	0	0
c	080	29	7	2	4	3	0.8461538461538461	1	10	12	9	9	12	15	1	0	1
c	081	22	9	0	2	3	0.6153846153846154	1	8	7	7	8	13	12	1	0	3
c	082	27	4	0	6	4	1.0	0	10	11	7	4	6	14	1	0	0
c	083	32	8	1	5	3	0.7333333333333333	1	10	11	11	10	13	17	1	0	2
c	084	28	6	1	5	3	0.8461538461538461	0	8	9	7	8	13	13	1	0	3
c	085	28	3	1	5	6	0.9090909090909091	1	9	9	5	3	3	9	1	0	0
c	086	28	5	1	3	2	1.0	1	12	11	6	7	14	17	1	0	3
c	087	32	5	0	6	6	0.9090909090909091	0	11	13	8	8	8	12	1	0	0
c	088	34	12	0	2	1	0.6111111111111112	2	13	13	14	14	20	20	1	1	4
c	089	20	3	1	2	3	1.0	2	9	10	6	5	7	11	1	0	0
c	090	25	5	2	4	3	1.0	2	10	11	7	6	10	15	1	0	1
c	091	22	8	0	3	2	0.75	1	9	9	5	5	9	13	1	0	2
c	092	22	7	1	2	1	0.6923076923076923	1	6	5	6	8	13	11	1	0	4
c	093	25	5	0	3	4	0.7272727272727273	2	10	10	7	5	5	10	1	0	0
c	094	26	6	2	3	4	0.9166666666666666	2	11	10	8	7	13	15	1	0	2
c	095	22	5	1	2	3	0.8	2	10	9	6	5	5	10	1	0	0
c	096	37	7	3	4	5	0.9333333333333333	2	12	13	7	6	7	14	1	0	1
c	097	32	4	2	3	5	1.0	1	12	13	6	5	5	12	1	0	0
c	098	23	5	0	3	3	1.0	1	12	13	6	5	6	14	1	0	0
c	099	24	10	2	3	2	0.8461538461538461	2	11	11	6	6	10	17	1	0	3
d	000	28	5	0	5	5	0.6666666666666666	1	7	7	10	11	12	9	1	1	0
d	001	26	8	0	4	3	0.35714285714285715	1	3	4	13	15	14	4	1	1	0
d	002	28	9	0	2	4	0.6	1	8	7	11	13	18	11	1	1	1
d	003	29	7	0	3	4	0.5333333333333333	1	5	5	12	13	17	8	1	1	1
d	004	23	7	0	2	2	0.38461538461538464	1	4	4	11	15	15	6	1	1	0
d	005	24	6	0	5	3	0.5833333333333334	1	5	4	8	10	11	8	1	1	1
d	006	26	6	0	4	3	0.5	1	5	6	11	12	12	6	1	1	0
d	007	37	6	0	6	6	0.5333333333333333	1	8	8	15	18	17	8	1	1	0
d	008	35	5	1	6	6	0.75	1	6	9	12	12	11	8	1	1	0
d	009	30	3	0	5	6	0.8888888888888888	2	6	8	6	8	6	7	1	1	0
d	010	55	2	2	8	8	0.7647058823529411	2	10	14	18	16	10	12	1	1	0
d	011	30	4	0	4	4	0.6666666666666666	1	8	7	9	12	11	9	1	1	0
d	012	31	4	1	5	4	0.5833333333333334	0	5	8	10	11	9	7	1	1	0
d	013	27	6	0	3	3	0.42857142857142855	1	3	5	12	16	17	7	1	1	2
d	014	45	5	0	6	6	0.6875	1	11	12	15	16	15	12	1	1	0
d	015	37	6	0	6	5	0.7142857142857143	1	10	12	13	16	15	13	1	1	0
d	016	34	8	0	3	5	0.5294117647058824	2	8	7	18	16	21	9	1	0	2
d	017	35	7	0	4	3	0.6428571428571429	1	11	12	14	15	15	12	1	1	0
d	018	30	7	0	4	3	0.5	1	7	7	14	15	15	9	1	1	0
d	019	26	3	1	6	5	0.7777777777777778	1	2	7	8	9	8	5	1	1	0
d	020	30	8	0	5	4	0.4	1	4	6	14	16	15	5	1	1	0
d	021	30	7	0	5	3	0.5714285714285714	1	6	7	11	14	16	11	1	1	2
d	022	36	6	0	7	7	0.6153846153846154	2	5	6	10	13	10	5	1	1	0
d	023	30	7	0	6	4	0.42857142857142855	1	3	3	10	14	11	2	1	1	0
d	024	29	6	0	3	3	0.42857142857142855	1	6	5	14	17	17	7	1	1	0
d	025	31	5	0	7	5	0.6666666666666666	2	6	5	10	13	13	8	1	1	2
d	026	49	5	2	6	6	0.6470588235294118	2	8	11	14	14	10	10	1	1	0
d	027	22	3	1	4	3	0.6	1	2	4	9	9	11	5	1	1	0
d	028	35	7	0	5	4	0.5333333333333333	1	8	9	15	16	16	9	1	1	0
d	029	44	6	0	9	8	0.6	2	6	8	14	16	13	6	1	1	0
d	030	25	8	0	4	3	0.46153846153846156	1	5	5	11	12	12	6	1	1	0
d	031	68	0	0	10	10	0.7142857142857143	0	9	9	12	16	0	0	1	1	0
d	032	26	6	0	4	3	0.5	1	5	6	11	12	12	6	1	1	0
d	033	23	6	0	3	1	0.5833333333333334	1	5	5	9	10	13	9	1	1	2
d	034	38	5	0	8	6	0.6153846153846154	1	8	6	13	14	10	7	1	1	0
d	035	26	4	0	5	3	0.6363636363636364	2	5	6	8	11	12	9	1	1	2
d	036	42	0	0	8	5	0.42857142857142855	0	3	3	12	14	2	2	1	1	0
d	037	33	3	0	7	5	0.6666666666666666	1	4	6	9	12	11	9	1	1	1
d	038	26	6	0	5	4	0.5	1	5	5	10	12	11	5	1	1	0
